,,,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NATIONAL,REGIONAL,2016,2015,Institution Name,Country/ Territory,Classification,,,,,Academic Reputation,,Employer Reputation,,Faculty Student,,Citations per Faculty,,International Faculty,,International Students,,Overall,,,,,
,,RANK,RANK,RANK,RANK,,,SIZE,FOCUS,RES.,AGE,STATUS,SCORE,RANK,SCORE,RANK,SCORE,RANK,SCORE,RANK,SCORE,RANK,SCORE,RANK,SCORE,,,,,
sort order,id,rank in country,rank in subregion,rank display,rank display2,institution,country code,size,focus,research,age band,status,ar score,ar rank,er score,er rank,fsr score,fsr rank,cpf score,cpf rank,ifr score,ifr rank,isr score,isr rank,score scaled,,,,,
123146062,215,6,39,  123=,119,FREIE UNIVERSITƒT BERLIN,DE,XL,FC,HI,4,A,88.4,63,55.9,181,9.0,401+,51.8,216,59.8,259,50.8,281,58.7,,,,,
123381172,359,19,39,  123=,109,QUEEN MARY UNIVERSITY OF LONDON (QMUL),UK,L,FC,VH,5,A,53.6,173,45.3,263,64.7,191,47.7,255,98.6,70,99.8,26,58.7,,,,,
125464122,10,8,9,125,  113=,THE UNIVERSITY OF ADELAIDE,AU,L,FC,VH,5,A,67.4,123,62.3,151,29.7,401+,48.0,251,94.5,122,99.2,35,58.6,,,,,
126649111,417,5,39,126,115,UNIVERSIT… DE MONTR…AL ,CA,XL,FC,VH,5,A,69.3,112,66.2,134,28.2,401+,48.5,248,93.3,124,79.9,148,58.5,,,,,
127889168,689,20,41,127,103,UNIVERSITY OF YORK,UK,L,FC,VH,4,A,54.9,169,54.4,195,53.2,247,60.0,161,89.6,145,74.6,165,58.4,,,,,
128548042,425,1,3,128,160,UNIVERSIDAD NACIONAL AUT”NOMA DE M…XICO (UNAM),MX,XL,FC,VH,5,A,94.3,43,92.3,58,49.6,260,4.0,401+,11.7,401+,2.7,401+,58.3,,,,,
129253187,335,21,42,129,121,LANCASTER UNIVERSITY,UK,M,FC,VH,4,A,48.9,188,51.5,215,42.3,314,74.9,94,91.9,132,98.1,50,57.9,,,,,
130171123,266,7,26,130,  139=,HOKKAIDO UNIVERSITY,JP,L,FC,VH,5,A,67.3,124,49.9,226,84.4,101,38.1,319,13.0,401+,15.2,401+,57.8,,,,,
131754142,228,2,43,  131=,  124=,UNIVERSITY OF GHENT,BE,XL,FC,VH,5,A,61.9,143,43.1,286,88.7,78,33.7,363,57.5,270,23.0,401+,57.6,,,,,
131795145,393,35,40,  131=,  126=,"UNIVERSITY OF MARYLAND, COLLEGE PARK",US,XL,FC,VH,5,A,61.3,146,33.4,366,55.5,235,77.3,86,30.1,399,33.2,395,57.6,,,,,
133001203,261,2,9,  133=,  139=,AALTO UNIVERSITY,FI,L,FO,VH,5,A,45.8,204,55.9,182,79.6,122,57.9,173,81.6,182,30.0,401+,57.1,,,,,
133678165,383,1,3,  133=,146,UNIVERSITI MALAYA (UM),MY,L,FC,VH,5,A,55.7,166,48.0,242,92.2,72,20.3,401+,77.7,194,70.5,181,57.1,,,,,
135249141,331,8,27,135,142,KYUSHU UNIVERSITY,JP,L,FC,VH,5,A,62.1,142,53.4,201,96.5,52,27.0,401+,16.7,401+,22.2,401+,56.8,,,,,
136846138,569,36,41,136,  130=,UNIVERSITY OF SOUTHERN CALIFORNIA,US,XL,FC,VH,5,B,63.0,139,50.2,223,33.4,388,69.1,126,44.6,319,75.0,160,56.7,,,,,
137801088,408,37,42,137,123,UNIVERSITY OF MINNESOTA,US,XL,FC,VH,5,A,76.8,89,40.5,307,13.3,401+,86.9,53,7.2,401+,26.3,401+,56.4,,,,,
138783212,336,5,44,138,  143=,UNIVERSITY OF LAUSANNE,CH,L,CO,VH,5,A,44.8,213,49.9,227,89.2,75,31.6,383,99.4,56,80.2,142,56.3,,,,,
139074268,116,4,10,139,132,CHALMERS UNIVERSITY OF TECHNOLOGY,SE,M,CO,VH,5,B,37.7,269,76.0,105,62.0,206,70.7,118,83.6,176,51.9,275,56.1,,,,,
140068169,99,22,45,140,122,CARDIFF UNIVERSITY,UK,L,FC,VH,5,A,54.7,170,58.1,170,54.1,241,45.0,272,69.3,217,92.4,96,55.7,,,,,
141674134,487,3,46,  141=,  137=,UNIVERSIT… PIERRE ET MARIE CURIE (UPMC),FR,L,CO,VH,5,A,63.5,135,45.6,258,27.3,401+,82.2,68,27.8,401+,46.9,307,55.6,,,,,
141689225,7,23,46,  141=,  137=,UNIVERSITY OF ABERDEEN,UK,M,FC,VH,5,A,42.6,226,47.3,248,63.7,195,56.1,191,95.9,112,97.6,57,55.6,,,,,
141699208,46,6,46,  141=,  139=,UNIVERSITY OF BASEL,CH,L,FC,VH,5,A,45.3,209,35.3,348,29.1,401+,95.2,28,100.0,21,77.8,152,55.6,,,,,
144136210,190,8,49,144,  126=,ERASMUS UNIVERSITY ROTTERDAM,NL,L,FO,VH,5,A,45.0,211,85.7,72,44.9,296,65.9,134,63.5,247,70.6,180,55.5,,,,,
145825191,500,38,43,145,  133=,UNIVERSITY OF PITTSBURGH,US,L,FC,VH,5,A,48.2,192,24.2,401+,97.4,47,52.9,210,40.1,339,25.7,401+,55.1,,,,,
146389112,4,7,50,146,145,RHEINISCH-WESTFƒLISCHE TECHNISCHE HOCHSCHULE AACHEN,DE,XL,FC,VH,5,A,69.2,113,96.9,34,21.0,401+,44.9,275,30.9,393,57.1,245,55.0,,,,,
147366059,107,1,4,147,170,PONTIFICIA UNIVERSIDAD CAT”LICA DE CHILE,CL,L,FC,HI,5,B,89.7,60,98.3,28,28.9,401+,10.9,401+,16.1,401+,5.5,401+,54.7,,,,,
148166161,256,1,1,148,148,HEBREW UNIVERSITY OF JERUSALEM,IL,L,FC,VH,4,A,56.0,162,26.1,401+,79.5,123,51.4,219,51.6,297,9.1,401+,54.2,,,,,
149134290,185,39,44,  149=,165,EMORY UNIVERSITY,US,L,FC,VH,5,B,34.9,291,17.3,401+,93.0,69,72.9,106,51.2,298,51.4,279,54.1,,,,,
149288181,397,6,44,  149=,  149=,MCMASTER UNIVERSITY,CA,L,FC,VH,5,A,51.6,182,50.8,218,68.9,164,37.9,324,93.0,128,44.9,315,54.1,,,,,
151322160,442,2,28,151,155,NATIONAL TSING HUA UNIVERSITY,TW,M,CO,VH,4,A,56.8,161,42.2,294,22.5,401+,99.6,15,32.1,385,18.5,401+,53.9,,,,,
152179229,22878,1,1,  152=,147,INDIAN INSTITUTE OF SCIENCE BANGALORE,IN,S,SP,VH,5,A,42.4,230,30.5,401+,69.3,161,99.9,11,,,2.1,401+,53.8,,,,,
152883184,670,7,46,  152=,152,UNIVERSITY OF WATERLOO,CA,XL,CO,VH,4,A,49.7,185,76.2,104,7.9,401+,84.0,59,81.4,184,74.8,162,53.8,,,,,
154641127,106,3,51,154,  149=,UNIVERSIT… CATHOLIQUE DE LOUVAIN (UCL),BE,L,FC,VH,5,B,65.1,128,62.3,150,30.2,401+,37.8,327,86.3,163,61.8,228,53.4,,,,,
155639094,652,1,52,155,153,UNIVERSITƒT WIEN,AT,XL,FC,VH,5,A,74.9,95,46.7,251,24.6,401+,19.7,401+,96.9,100,94.4,82,53.3,,,,,
156715167,86,40,47,156,163,"UNIVERSITY OF CALIFORNIA, IRVINE (UCI)",US,XL,FC,VH,4,A,54.9,168,30.4,401+,14.3,401+,93.1,37,51.8,292,80.2,144,53.2,,,,,
157789202,350,24,53,157,151,UNIVERSITY OF LIVERPOOL,UK,L,FC,VH,5,A,46.1,203,52.3,207,57.7,223,43.2,288,83.5,178,97.1,60,53.1,,,,,
158109336,152,41,48,158,158,DARTMOUTH COLLEGE,US,M,FC,VH,5,B,31.4,337,59.0,164,86.3,92,74.3,96,5.4,401+,44.5,317,53.0,,,,,
159700217,47,25,54,159,159,UNIVERSITY OF BATH,UK,L,CO,VH,4,A,43.5,218,78.7,97,28.5,401+,61.1,157,95.0,118,91.7,99,52.7,,,,,
160291135,402,42,49,  160=,164,MICHIGAN STATE UNIVERSITY,US,XL,FC,VH,5,A,63.5,136,58.2,169,16.2,401+,62.5,150,61.8,250,50.4,286,52.6,,,,,
160457115,605,42,49,  160=,159,TEXAS A&M UNIVERSITY,US,XL,FC,VH,5,A,68.7,116,59.0,165,7.7,401+,83.1,66,6.4,401+,16.6,401+,52.6,,,,,
160618079,43,1,55,  160=,  166=,UNIVERSITAT DE BARCELONA (UB),ES,XL,FC,VH,5,A,79.5,80,66.4,131,28.4,401+,32.4,375,4.5,401+,36.1,369,52.6,,,,,
163625133,216,8,56,163,  133=,UNIVERSITƒT FREIBURG,DE,L,FC,VH,5,A,63.7,134,28.4,401+,39.0,331,54.7,198,57.3,272,44.5,318,52.2,,,,,
164073400,173,4,57,  164=,  156=,CENTRALESUP…LEC,FR,S,FO,VH,5,A,24.8,401+,100.0,7,88.5,79,37.1,333,45.4,313,92.7,94,52.1,,,,,
164447146,595,9,57,  164=,178,TECHNISCHE UNIVERSITƒT BERLIN,DE,L,CO,VH,5,A,61.3,147,78.7,96,42.7,312,30.0,401+,39.8,341,61.8,229,52.1,,,,,
164750219,204,26,57,  164=,161,UNIVERSITY OF EXETER,UK,L,FC,VH,4,A,43.2,220,62.6,147,38.6,337,60.0,160,88.3,155,85.7,120,52.1,,,,,
167125162,629,10,60,167,  173=,EBERHARD KARLS UNIVERSITƒT T‹BINGEN,DE,L,FC,VH,5,A,56.0,163,48.0,241,82.3,111,20.2,401+,55.7,279,28.4,401+,51.9,,,,,
168331242,450,27,61,168,162,NEWCASTLE UNIVERSITY,UK,L,FC,VH,4,A,40.9,243,58.4,168,54.8,238,46.6,264,87.9,157,93.9,84,51.8,,,,,
169818153,474,2,10,169,  173=,UNIVERSITY OF OTAGO,NZ,L,FC,VH,5,A,57.9,154,45.0,266,22.2,401+,52.8,211,100.0,27,67.9,195,51.3,,,,,
170732182,137,44,51,170,175,UNIVERSITY OF COLORADO AT BOULDER,US,L,CO,VH,5,A,51.0,183,44.0,274,64.8,189,53.9,201,37.4,357,16.3,401+,51.2,,,,,
171163213,250,7,29,171,193,HANYANG UNIVERSITY,KR,L,FC,VH,4,B,44.7,214,63.3,143,86.2,93,28.8,401+,26.7,401+,41.4,336,50.6,,,,,
172879206,656,45,52,172,172,UNIVERSITY OF VIRGINIA,US,L,FC,VH,5,A,45.3,207,47.5,247,63.6,196,54.9,196,51.2,299,27.8,401+,50.5,,,,,
173276355,377,9,62,173,169,MAASTRICHT UNIVERSITY,NL,L,CO,VH,3,A,30.2,356,59.8,163,48.2,278,62.6,149,94.9,119,99.9,22,50.3,,,,,
174309310,437,3,30,174,  182=,NATIONAL CHIAO TUNG UNIVERSITY,TW,M,CO,VH,5,A,33.3,311,28.6,401+,60.2,213,85.8,58,37.9,354,55.5,256,50.1,,,,,
175831259,517,28,63,175,  156=,UNIVERSITY OF READING,UK,L,CO,VH,5,A,38.6,260,52.2,208,38.2,339,61.8,154,89.0,149,93.8,87,50.0,,,,,
176688183,166,2,64,176,154,UNIVERSITY COLLEGE DUBLIN (UCD),IE,L,FC,VH,5,A,49.8,184,60.2,161,23.3,401+,56.5,185,93.1,127,60.7,231,49.7,,,,,
177128185,175,5,65,  177=,  188=,ECOLE NORMALE SUP…RIEURE DE LYON ,FR,S,CO,VH,5,A,49.4,186,27.1,401+,100.0,14,19.3,401+,37.4,358,27.6,401+,49.6,,,,,
177150140,234,11,65,  177=,168,GEORG-AUGUST-UNIVERSITƒT G÷TTINGEN,DE,L,FC,VH,5,A,62.5,141,27.4,401+,66.1,179,24.3,401+,42.1,330,32.3,401+,49.6,,,,,
177702264,53,2,11,  177=,181,UNIVERSITY OF BERGEN,NO,M,FC,VH,4,A,37.9,265,21.8,401+,82.0,114,53.3,207,86.1,165,16.6,401+,49.6,,,,,
177873371,635,10,65,  177=,  188=,UNIVERSITY OF TWENTE,NL,M,FO,VH,4,A,29.0,372,24.5,401+,42.1,315,95.6,25,87.8,158,70.4,183,49.6,,,,,
181703281,55,7,68,181,  166=,UNIVERSITY OF BERN,CH,L,CO,VH,5,A,36.1,282,33.6,363,27.8,401+,93.7,35,100.0,36,39.9,344,49.3,,,,,
182908316,74,4,69,182,194,VRIJE UNIVERSITEIT BRUSSEL (VUB),BE,M,FC,VH,5,A,33.0,317,48.4,234,96.6,51,20.3,401+,79.3,192,67.4,197,48.9,,,,,
183363158,407,1,1,  183=,187,POLITECNICO DI MILANO,IT,XL,FO,VH,5,A,57.2,159,89.6,63,6.8,401+,57.7,175,40.1,340,41.4,333,48.8,,,,,
183453254,653,2,70,  183=,197,TECHNISCHE UNIVERSITƒT WIEN,AT,L,FO,VH,5,A,39.4,255,67.7,129,5.3,401+,87.2,52,65.7,237,88.1,110,48.8,,,,,
185181197,282,2,2,  185=,179,INDIAN INSTITUTE OF TECHNOLOGY DELHI (IITD),IN,M,CO,VH,4,A,47.2,198,75.2,107,17.4,401+,93.2,36,2.0,401+,2.2,401+,48.6,,,,,
185751159,212,46,53,  185=,180,UNIVERSITY OF FLORIDA,US,XL,FC,VH,5,B,56.8,160,34.8,353,62.0,204,40.7,299,16.2,401+,21.1,401+,48.6,,,,,
185832358,530,46,53,  185=,  190=,UNIVERSITY OF ROCHESTER,US,M,FC,VH,5,B,29.9,359,9.8,401+,99.9,24,49.2,242,31.4,391,83.9,127,48.6,,,,,
187769178,278,47,54,  187=,185,"UNIVERSITY OF ILLINOIS, CHICAGO (UIC)",US,L,FC,VH,5,A,52.1,179,41.7,301,46.8,285,44.8,276,51.8,293,48.3,294,48.4,,,,,
187854272,585,29,71,  187=,187,UNIVERSITY OF SUSSEX,UK,L,FC,HI,4,A,37.4,273,21.4,401+,33.3,389,73.0,102,98.1,80,97.9,53,48.4,,,,,
189231365,779,1,2,189,199,KING FAHD UNIVERSITY OF PETROLEUM & MINERALS (KFUPM),SA,M,CO,VH,4,A,29.3,366,40.3,309,89.0,76,31.4,387,100.0,26,64.4,216,48.3,,,,,
190385258,452,11,72,190,177,RADBOUD UNIVERSITY NIJMEGEN,NL,L,FC,VH,4,A,38.6,259,26.6,401+,50.4,255,78.4,84,51.8,295,33.9,388,48.2,,,,,
191573109,96,2,5,  191=,  195=,UNIVERSIDADE ESTADUAL DE CAMPINAS (UNICAMP),BR,L,FC,VH,4,A,70.5,110,79.2,92,22.4,401+,33.6,366,9.9,401+,5.9,401+,48.0,,,,,
191725152,98,1,1,  191=,171,UNIVERSITY OF CAPE TOWN,ZA,L,FC,VH,5,A,58.1,153,48.1,240,26.6,401+,42.3,292,69.3,216,51.6,278,48.0,,,,,
193859188,587,9,11,193,218,"UNIVERSITY OF TECHNOLOGY, SYDNEY (UTS)",AU,L,CO,VH,3,A,48.8,189,81.0,89,14.2,401+,37.7,328,96.7,103,94.6,80,47.8,,,,,
195383279,514,30,73,195,  182=,QUEEN'S UNIVERSITY OF BELFAST,UK,L,FC,VH,5,A,36.2,280,55.2,185,42.7,310,45.3,271,98.8,65,94.5,81,47.5,,,,,
196432125,577,5,12,  196=,  182=,STOCKHOLM UNIVERSITY,SE,L,CO,VH,5,A,66.3,126,35.3,349,21.9,401+,49.5,236,38.1,351,18.5,401+,47.2,,,,,
196712211,82,8,56,  196=,  204=,UNIVERSITY OF CALGARY,CA,L,FC,VH,4,A,45.0,212,65.9,135,29.6,401+,46.3,266,80.4,189,65.0,214,47.2,,,,,
198920251,674,9,57,198,192,WESTERN UNIVERSITY,CA,L,FC,VH,5,A,39.9,252,60.2,160,12.2,401+,73.5,100,99.2,59,56.1,253,47.1,,,,,
199907175,658,12,74,199,176,VRIJE UNIVERSITEIT AMSTERDAM,NL,L,FC,VH,5,A,52.3,176,50.7,220,33.3,390,56.1,190,45.0,318,14.2,401+,46.8,,,,,
200514083,121,2,6,200,209,UNIVERSIDAD DE CHILE,CL,XL,FC,HI,5,A,78.6,84,92.5,57,12.8,401+,12.7,401+,9.8,401+,10.6,401+,46.7,,,,,
201913120,665,9,31,201,212,WASEDA UNIVERSITY,JP,XL,CO,VH,5,B,68.1,121,84.5,76,29.2,401+,7.8,401+,31.7,389,37.2,363,46.5,,,,,
202071400,102,49,58,202,215,CASE WESTERN RESERVE UNIVERSITY,US,M,FC,VH,5,B,23.8,401+,8.5,401+,96.8,49,59.3,166,29.9,400,64.2,218,46.4,,,,,
203614116,44,2,75,  203=,  190=,UNIVERSITAT AUT”NOMA DE BARCELONA,ES,XL,FC,VH,3,A,68.7,117,37.5,332,20.7,401+,42.4,291,22.2,401+,28.0,401+,46.3,,,,,
203814312,458,50,59,  203=,  195=,UNIVERSITY OF NOTRE DAME,US,L,CO,VH,5,B,33.2,313,43.7,281,41.0,320,80.1,79,65.0,243,22.3,401+,46.3,,,,,
203898266,649,50,59,  203=,  216=,VANDERBILT UNIVERSITY,US,L,FC,VH,5,B,37.7,267,18.3,401+,100.0,5,35.8,345,9.8,401+,34.5,381,46.3,,,,,
206454282,594,2,7,  206=,238,TECNOL”GICO DE MONTERREY (ITESM),MX,L,FC,MD,4,B,36.0,283,92.6,56,75.6,138,3.4,401+,94.9,121,35.3,374,46.1,,,,,
206657080,29988,6,76,  206=,,UNIVERSIT… GRENOBLE-ALPES (UGA) ,FR,XL,FC,VH,,A,79.2,81,19.0,401+,13.0,401+,36.5,339,15.4,401+,38.3,354,46.1,,,,,
208609077,61,2,2,208,  204=,UNIVERSIT¿ DI BOLOGNA (UNIBO),IT,XL,FC,VH,5,A,80.2,78,54.5,192,7.4,401+,29.8,401+,8.7,401+,13.5,401+,46.0,,,,,
209693303,21,5,77,209,208,UNIVERSITY OF ANTWERP,BE,L,FC,VH,3,A,33.9,304,33.0,368,93.1,67,22.1,401+,67.0,229,48.4,293,45.8,,,,,
210451238,598,12,78,  210=,227,TECHNISCHE UNIVERSITƒT DRESDEN,DE,XL,FC,VH,5,A,41.6,239,67.8,128,6.9,401+,77.0,89,72.9,205,36.2,367,45.7,,,,,
210501131,379,3,78,  210=,186,UNIVERSIDAD AUT”NOMA DE MADRID,ES,XL,FC,VH,3,A,64.4,132,68.0,126,34.7,377,26.3,401+,10.1,401+,10.8,401+,45.7,,,,,
212455192,601,2,3,212,203,TEL AVIV UNIVERSITY,IL,L,FC,VH,4,A,47.7,193,36.2,342,7.8,401+,97.0,22,31.6,390,7.7,401+,45.6,,,,,
213446209,600,3,4,213,198,TECHNION - ISRAEL INSTITUTE OF TECHNOLOGY,IL,L,FC,VH,5,A,45.2,210,32.4,375,21.9,401+,80.4,76,65.3,240,7.9,401+,45.5,,,,,
214153246,224,52,61,  214=,  213=,GEORGETOWN UNIVERSITY,US,L,FC,HI,5,B,40.3,247,60.9,157,60.9,210,31.8,381,38.4,349,53.2,271,45.4,,,,,
214724205,97,3,12,  214=,211,UNIVERSITY OF CANTERBURY,NZ,M,CO,VH,5,A,45.7,206,45.5,259,16.7,401+,54.8,197,99.0,62,62.6,226,45.4,,,,,
216224157,314,10,32,  216=,  219=,KEIO UNIVERSITY,JP,XL,FC,VH,5,B,57.3,158,73.2,110,58.9,218,10.1,401+,12.5,401+,9.0,401+,45.1,,,,,
216659201,75,6,80,  216=,207,UNIVERSIT… LIBRE DE BRUXELLES (ULB),BE,L,FC,VH,5,A,46.2,202,57.9,171,29.4,401+,25.7,401+,95.1,117,96.0,71,45.1,,,,,
218886327,680,10,13,218,  243=,UNIVERSITY OF WOLLONGONG,AU,L,FC,VH,3,A,31.7,328,63.1,144,27.5,401+,56.2,188,99.7,51,74.7,164,44.7,,,,,
219180170,281,3,3,219,202,INDIAN INSTITUTE OF TECHNOLOGY BOMBAY (IITB),IN,M,CO,VH,4,A,54.7,171,79.1,93,25.0,401+,48.5,249,2.8,401+,1.5,401+,44.6,,,,,
220406335,481,7,81,220,223,SCIENCES PO PARIS,FR,M,SP,VH,5,A,31.4,336,64.7,140,84.7,99,3.8,401+,53.2,288,98.0,52,44.5,,,,,
221670095,484,8,82,221,222,UNIVERSIT… PARIS-SORBONNE (PARIS IV),FR,L,SP,VH,5,A,74.9,96,68.1,125,8.2,401+,6.1,401+,26.7,401+,67.0,199,44.4,,,,,
222025180,25,53,62,222,  249=,ARIZONA STATE UNIVERSITY,US,XL,CO,VH,5,A,51.8,181,31.0,396,9.5,401+,70.3,120,30.4,396,58.3,241,44.2,,,,,
223382218,513,10,63,  223=,206,QUEEN'S UNIVERSITY,CA,L,FC,VH,5,A,43.4,219,62.3,148,10.4,401+,65.7,135,76.4,197,25.6,401+,44.0,,,,,
223405089,532,3,3,  223=,  213=,SAPIENZA - UNIVERSIT¿ DI ROMA,IT,XL,FC,VH,5,A,76.3,90,43.8,279,3.4,401+,38.1,321,4.2,401+,13.5,401+,44.0,,,,,
225870207,627,11,33,225,  219=,UNIVERSITY OF TSUKUBA,JP,L,FC,VH,3,A,45.3,208,30.4,401+,77.0,130,24.9,401+,16.1,401+,29.3,401+,43.8,,,,,
226418324,562,11,64,226,225,SIMON FRASER UNIVERSITY,CA,L,CO,VH,4,A,31.9,325,35.6,345,5.3,401+,82.9,67,94.9,120,92.7,93,43.6,,,,,
227235297,1175,2,5,227,237,KING SAUD UNIVERSITY (KSU),SA,XL,FC,VH,4,A,34.5,298,33.4,364,88.5,80,12.3,401+,98.8,66,19.7,401+,43.4,,,,,
228018382,780,1,6,  228=,268,AMERICAN UNIVERSITY OF BEIRUT (AUB),LB,M,FC,HI,5,B,28.6,383,84.9,73,60.2,212,13.3,401+,98.6,71,69.6,190,43.3,,,,,
228665104,482,9,83,  228=,240,UNIVERSIT… PARIS 1 PANTH…ON-SORBONNE ,FR,XL,FO,HI,5,A,71.4,105,82.5,85,3.4,401+,4.4,401+,19.2,401+,79.2,150,43.3,,,,,
228901200,650,4,14,  228=,  229=,VICTORIA UNIVERSITY OF WELLINGTON,NZ,L,CO,VH,5,A,46.6,201,42.9,290,12.5,401+,47.8,254,100.0,41,60.9,230,43.3,,,,,
231388154,62,13,84,231,210,RHEINISCHE FRIEDRICH-WILHELMS-UNIVERSITƒT BONN,DE,XL,FC,VH,5,A,57.9,155,29.5,401+,48.3,277,23.5,401+,16.7,401+,34.1,386,43.0,,,,,
232626151,246,14,85,232,  219=,UNIVERSITƒT HAMBURG,DE,XL,FC,VH,4,A,58.8,152,39.2,318,42.0,316,20.9,401+,30.3,398,27.1,401+,42.9,,,,,
233694177,26,54,65,233,  216=,UNIVERSITY OF ARIZONA,US,XL,FC,VH,5,A,52.1,178,24.1,401+,20.2,401+,67.1,132,21.8,401+,20.8,401+,42.8,,,,,
234872296,634,3,13,234,  233=,UNIVERSITY OF TURKU,FI,L,FC,VH,4,A,34.5,297,54.8,190,87.9,84,19.7,401+,29.5,401+,8.3,401+,42.7,,,,,
235394400,534,31,86,235,231,ROYAL HOLLOWAY UNIVERSITY OF LONDON,UK,M,CO,VH,5,A,25.2,401+,25.6,401+,27.2,401+,71.5,111,98.3,75,99.1,38,42.6,,,,,
236012233,2146,1,1,236,  275=,AL-FARABI KAZAKH NATIONAL UNIVERSITY,KZ,L,CO,MD,4,A,42.1,234,36.5,340,96.9,48,1.1,401+,30.3,397,17.4,401+,42.5,,,,,
237270330,368,32,87,237,228,LOUGHBOROUGH UNIVERSITY,UK,L,FO,VH,4,A,31.7,331,60.1,162,33.8,386,47.9,252,84.3,174,58.1,242,42.3,,,,,
238491400,630,55,66,238,252,TUFTS UNIVERSITY,US,M,FC,VH,5,B,23.2,401+,23.7,401+,67.8,170,59.8,163,38.0,353,60.1,233,42.2,,,,,
239508121,380,4,88,  239=,226,UNIVERSIDAD COMPLUTENSE DE MADRID (UCM),ES,XL,FC,VH,5,A,68.0,122,72.6,111,16.6,401+,11.7,401+,2.9,401+,36.8,364,42.1,,,,,
239785400,339,33,88,  239=,  235=,UNIVERSITY OF LEICESTER,UK,L,FC,VH,4,A,25.2,401+,25.8,401+,56.9,226,43.7,286,84.4,173,97.1,58,42.1,,,,,
241307231,435,4,34,  241=,224,NATIONAL CHENG KUNG UNIVERSITY,TW,L,FC,VH,4,A,42.2,232,34.3,358,39.8,329,57.1,179,17.6,401+,27.7,401+,42.0,,,,,
241671271,490,10,90,  241=,  241=,UNIVERSIT… PARIS-SUD 11,FR,L,CO,VH,5,A,37.4,272,27.6,401+,68.1,169,31.8,380,32.2,383,52.4,273,42.0,,,,,
243318314,590,5,35,243,260,NATIONAL TAIWAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,TW,M,FO,VH,3,A,33.1,315,23.8,401+,73.8,146,46.2,267,14.6,401+,26.9,401+,41.7,,,,,
244742400,169,34,91,244,  261=,UNIVERSITY OF DUNDEE,UK,M,FC,VH,3,A,26.5,401+,10.8,401+,82.1,113,25.2,401+,88.5,154,76.2,158,41.6,,,,,
245528319,445,5,92,  245=,  265=,UNIVERSIDAD DE NAVARRA,ES,M,FC,VH,4,B,32.4,320,84.7,75,66.1,178,14.5,401+,19.5,401+,54.9,263,41.3,,,,,
245812267,449,11,15,  245=,  256=,UNIVERSITY OF NEWCASTLE,AU,L,FC,VH,4,A,37.7,268,43.2,285,24.7,401+,44.1,281,99.3,58,59.5,236,41.3,,,,,
247277256,378,12,16,  247=,  229=,MACQUARIE UNIVERSITY,AU,L,FC,VH,4,A,39.2,257,47.9,243,10.4,401+,51.4,220,96.0,110,66.9,201,41.2,,,,,
247449366,628,15,93,  247=,246,TECHNISCHE UNIVERSITƒT DARMSTADT,DE,L,FO,VH,5,A,29.3,367,82.6,84,7.7,401+,69.0,127,59.5,261,56.4,251,41.2,,,,,
249185241,286,4,4,  249=,  254=,INDIAN INSTITUTE OF TECHNOLOGY MADRAS (IITM),IN,M,CO,VH,4,A,41.1,242,55.2,187,21.0,401+,73.3,101,5.4,401+,1.0,401+,41.0,,,,,
249323400,220,3,94,  249=,  271=,"NATIONAL UNIVERSITY OF IRELAND, GALWAY (NUIG)",IE,L,FC,HI,5,A,26.0,401+,35.5,347,76.8,134,19.4,401+,90.7,139,62.6,225,41.0,,,,,
251796195,394,56,67,251,  243=,"UNIVERSITY OF MASSACHUSETTS, AMHERST",US,L,CO,VH,5,A,47.5,196,28.5,401+,18.0,401+,69.3,125,18.5,401+,11.6,401+,40.8,,,,,
252084114,126,1,4,  252=,253,CHULALONGKORN UNIVERSITY,TH,XL,FC,HI,4,A,68.9,115,52.3,206,24.3,401+,9.8,401+,16.4,401+,3.7,401+,40.6,,,,,
252393235,528,13,17,  252=,  273=,RMIT UNIVERSITY,AU,XL,CO,VH,2,A,42.0,236,74.1,109,14.9,401+,19.8,401+,100.0,35,83.5,130,40.6,,,,,
252421260,364,35,95,  252=,  275=,"SOAS - SCHOOL OF ORIENTAL AND AFRICAN STUDIES, UNIVERSITY OF LONDON ",UK,S,SP,VH,5,A,38.4,261,26.1,401+,45.8,289,15.5,401+,100.0,37,100.0,13,40.6,,,,,
252743385,637,35,95,  252=,239,UNIVERSITY OF EAST ANGLIA (UEA),UK,L,FC,HI,4,A,28.3,386,15.8,401+,35.2,371,59.5,164,81.0,187,90.1,104,40.6,,,,,
252798400,401,57,68,  252=,280,UNIVERSITY OF MIAMI,US,L,FC,VH,4,B,23.9,401+,23.2,401+,95.2,56,35.1,354,4.4,401+,48.9,292,40.6,,,,,
257045186,869,8,36,257,232,BEIJING NORMAL UNIVERSITY ,CN,L,CO,VH,5,A,49.3,187,33.4,365,31.8,401+,40.3,301,40.4,337,17.3,401+,40.4,,,,,
258402263,572,2,2,258,  256=,SAINT-PETERSBURG STATE UNIVERSITY,RU,L,FC,HI,5,A,38.0,264,31.3,388,97.6,46,3.7,401+,4.4,401+,26.4,401+,40.1,,,,,
259339276,457,3,14,259,  254=,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,NO,L,FC,VH,5,A,36.6,277,46.0,255,31.4,401+,45.7,268,73.7,203,28.0,401+,39.8,,,,,
